FID,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,SHAPE_Leng,GlobalID,CreationDate,Creator,EditDate,Editor,SHAPE_Length,SHAPE_Area
4604,10005317,WILLIAM F. JAMES RANCH,19050 MALAGUERRA AVENUE,MORGAN HILL,CA,95037,-999,(408) 201-7600,COUNTY,OPEN,-999,SANTA CLARA,06085,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.sccgov.org/sites/probation/reports/Pages/Annual-Reports.aspx,2018/02/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.sccgov.org/sites/probation/juvinst/pages/default.aspx,JUVENILE,96,0.0110488315768,{7D907E41-F4E2-405F-9E43-3F8E5A697B4B},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1346.81910998787,6.7466566145e-06
4605,10005321,SANTA CRUZ ROUNTREE MEDIUM SECURITY FACILITY,90 ROUNTREE LANE,WATSONVILLE,CA,95076,-999,(831) 454-7873,COUNTY,OPEN,64,SANTA CRUZ,06087,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.scsheriff.com/Home/Corrections.aspx, http://www.santacruzsentinel.com/santacruz/ci_24268552/grant-could-ease-crowding-at-santa-cruz-county",2013/10/08 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.scsheriff.com/Home/Corrections.aspx,MEDIUM,94,0.00246831521797,{4BC7A39C-30BA-48CD-9634-972BA34F224A},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,309.270823296458,2.64606281809e-07
4606,10001528,SANTA CRUZ BLAINE STREET FACILITY,141 BLAINE STREET,SANTA CRUZ,CA,95060,-999,(831) 454-2177,COUNTY,OPEN,14,SANTA CRUZ,06087,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.scsheriff.com/Home/Corrections.aspx,2016/02/15 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.scsheriff.com/Home/Corrections.aspx,MINIMUM,32,0.00107452192661,{A29E39D3-7A17-405D-857E-85D45D6EA857},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,129.969358298694,4.74626316233e-08
4609,10005260,SHASTA COUNTY JAIL,1655 WEST STREET,REDDING,CA,96001,-999,(530) 245-6100,COUNTY,OPEN,337,SHASTA,06089,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bscc.ca.gov/s_fsojailprofilesurvey.php, https://www.co.shasta.ca.us/index/sheriff_index/divisions/custody.aspx",2018/02/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.co.shasta.ca.us/index/sheriff_index/divisions/custody.aspx,NOT AVAILABLE,381,0.00242252312757,{11450798-24E2-4AFE-AD35-82181851A64C},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,310.743086610259,3.61208199106e-07
4612,10005259,SHASTA COUNTY JUVENILE HALL,2680 RADIO LANE,REDDING,CA,96001,-999,(530) 225-5838,COUNTY,OPEN,35,SHASTA,06089,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.co.shasta.ca.us/html/Grand_Jury/docs/0910_Reports/CriminalGJRpt2009-10.pdf,2016/02/15 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.co.shasta.ca.us/index/probation_index/jrf.aspx,JUVENILE,90,0.00786768460753,{D1DEF6F5-4B7F-45BF-A878-E6E49C252988},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,959.60707566868,1.4619348373e-06
4613,10005277,SIERRA COUNTY JAIL,100 COURTHOUSE SQUARE,DOWNIEVILLE,CA,95936,-999,(530) 289-3700,COUNTY,OPEN,-999,SIERRA,06091,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.sierracounty.ca.gov/298/Sheriff-Coroner,2018/02/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.sierracounty.ca.gov/301/Jail,NOT AVAILABLE,-999,0.00122495953385,{A8D919E5-9D9A-424A-BCED-24B38126109B},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,158.900329870959,9.49349874394e-08
4615,10005246,CHARLIE BYRD YOUTH CORRECTIONS CENTER,269 SHARPS ROAD,YREKA,CA,96097,-999,(530) 841-4180,COUNTY,OPEN,20,SISKIYOU,06093,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.co.siskiyou.ca.us/page/probation-department, https://www.siskiyoudaily.com/news/20190424/charlie-byrd-youth-correctional-center-to-change-location",2019/11/25 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.co.siskiyou.ca.us/page/probation-department,JUVENILE,40,0.00333093862013,{4D8B4E9F-88BA-4BAB-B8C9-69177F5EE648},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,425.825235614014,3.56039787798e-07
4618,10000787,SOLANO COUNTY CLAYBANK DETENTION FACILITY,2500 CLAYBANK ROAD,FAIRFIELD,CA,94533,-999,(707) 784-7190,COUNTY,OPEN,236,SOLANO,06095,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bscc.ca.gov/s_fsojailprofilesurvey.php, https://www.shouselaw.com/solano-county-jail",2018/02/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.co.solano.ca.us/depts/sheriff/custody_division/default.asp,NOT AVAILABLE,419,0.00488800558686,{4B8109BC-F9A4-42F0-94AC-54CF16D48178},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,596.432202431343,8.49728313917e-07
4623,10006711,SOLANO COUNTY STANTON CORRECTIONAL FACILITY,2450 CLAYBANK ROAD,FAIRFIELD,CA,94533,-999,(707) 784-4830,COUNTY,OPEN,272,SOLANO,06095,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bscc.ca.gov/s_fsojailprofilesurvey.php, https://www.shouselaw.com/solano-county-jail",2018/02/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.solanocounty.com/depts/sheriff/custody_division/default.asp,NOT AVAILABLE,-999,0.00558303873402,{CBEEF24F-75E9-441A-A952-DA6840E6F9F0},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,680.696726194688,1.06945306671e-06
4624,10005297,SOLANO COUNTY JUVENILE DETENTION FACILITY,740 BECK AVENUE,FAIRFIELD,CA,94533,-999,(707) 784-6570,COUNTY,OPEN,80,SOLANO,06095,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.solanocounty.com/depts/probation/default.asp,2016/02/15 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.solanocounty.com/depts/probation/default.asp,JUVENILE,148,0.00636375858648,{C2145C7C-0B8B-41BD-8F10-4C1041B2B82D},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,800.806842341967,1.35945816895e-06
4626,10002321,SONOMA COUNTY MAIN ADULT DETENTION FACILITY,2777 VENTURA AVENUE,SANTA ROSA,CA,95403,-999,(707) 565-1400,COUNTY,OPEN,710,SONOMA,06097,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bscc.ca.gov/s_fsojailprofilesurvey.php,2018/02/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.sonomasheriff.org/,MAXIMUM,790,0.0100233104629,{26BF8B17-6257-4A95-A7C4-096CF2952A0E},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1254.70607905575,2.43371890276e-06
4628,10002320,NORTH COUNTY DETENTION FACILITY,2254 ORDINANCE ROAD,SANTA ROSA,CA,95403,-999,(707) 565-1400,COUNTY,OPEN,335,SONOMA,06097,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bscc.ca.gov/s_fsojailprofilesurvey.php,2018/02/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.sonomasheriff.org/,MINIMUM,1200,0.00569772684715,{EB560397-E3C7-45DB-BC8E-B019534143FB},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,719.787206507701,1.32856973429e-06
4629,10005294,SONOMA COUNTY PROBATION CAMP,7400 STEVE OLSEN LANE,FORESTVILLE,CA,95436,-999,(707) 565-8900,COUNTY,OPEN,-999,SONOMA,06097,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.sonoma-county.org/probation/juvenile_facilities/index.htm,2018/02/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.sonoma-county.org/probation/juvenile_facilities/index.htm,JUVENILE,24,0.00228877436701,{98E52454-F8F6-4F4E-A600-BCEDBE79C950},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,284.412859638856,2.18679622846e-07
4631,10005293,SONOMA COUNTY JUVENILE HALL,7425 RANCHO LOS GUILICOS ROAD,SANTA ROSA,CA,95409,6595,(707) 565-6300,COUNTY,OPEN,-999,SONOMA,06097,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.sonoma-county.org/probation/juvenile_facilities/index.htm,2018/02/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://sonomacounty.ca.gov/Probation/Juvenile-Hall/,JUVENILE,240,0.00821195743297,{691C39BD-47F5-42CA-B7ED-3CC71B7837E2},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1012.91565002349,3.17913436667e-06
4633,10002328,STANISLAUS COUNTY PUBLIC SAFETY CENTER,200 E HACKETT RD,MODESTO,CA,95358,-999,(209) 525-5630,COUNTY,OPEN,650,STANISLAUS,06099,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.scsdonline.com/ad/detention-facilities.html,2018/02/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.scsdonline.com/ad/detention-facilities.html,MAXIMUM,918,0.00589382644087,{02D077AD-9CBE-44BE-9DF2-6072671D13B2},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,753.937089382793,1.87954468175e-06
4640,10002329,STANISLAUS COUNTY JUVENILE HALL AND COMMITMENT FACILITY,2215 BLUE GUM AVE,MODESTO,CA,95358,-999,(209) 525-5400,COUNTY,OPEN,153,STANISLAUS,06099,USA,922140,CORRECTIONAL INSTITUTIONS,"http://nces.ed.gov/globallocator/sch_info_popup.asp?Type=Public&ID=069104109050, http://webschoolpro.com/CA50105045030069/",2016/02/15 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.stancounty.com/probation/services.shtm,JUVENILE,144,0.00951481166575,{733B5DB0-5DD1-4342-8195-19E2B1A85D00},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1184.55252374461,3.21364112145e-06
4641,10005279,MAXINE SINGER YOUTH GUIDANCE CENTER,1023 14TH ST,MARYSVILLE,CA,95901,-999,(530) 741-6371,COUNTY,OPEN,-999,YUBA,06115,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.suttercounty.org/doc/government/depts/jh/jh_home,2016/02/15 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.suttercounty.org/doc/government/depts/jh/jh_home,JUVENILE,60,0.00495822275822,{DE7EF1C7-0672-4C5A-A1F6-E1C50A655DDC},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,586.733027806075,7.7713758004e-07
4643,10005247,SISKIYOU COUNTY JAIL,315 SOUTH OREGON STREET,YREKA,CA,96097,-999,(530) 842-8157,COUNTY,OPEN,98,SISKIYOU,06093,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.co.siskiyou.ca.us/content/sheriffs-office-custody-division,2018/02/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.co.siskiyou.ca.us/custodydivision,NOT AVAILABLE,104,0.00220638864047,{4F84AB06-EE89-470F-ABCB-D3F6566FDA16},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,277.321398890851,2.5398647299e-07
4644,10005268,TEHAMA COUNTY JUVENILE DETENTION FACILITY,1790 WALNUT STREET,RED BLUFF,CA,96080,-999,(530) 527-5380,COUNTY,OPEN,52,TEHAMA,06103,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.co.tehama.ca.us/juvenile-detention-facility,2020/05/28 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.co.tehama.ca.us/juvenile-detention-facility,JUVENILE,60,0.00360588197217,{E3C182AF-7464-4726-812B-E79D7E689FC5},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,450.582449220114,6.83270634043e-07
4649,10006441,CURTIS E WETTER JUVENILE HALL,1740 WALNUT ST,RED BLUFF,CA,96080,-999,NOT AVAILABLE,COUNTY,CLOSED,0,TEHAMA,06103,USA,922140,CORRECTIONAL INSTITUTIONS,http://tehamacountyca.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2971,2003/11/04 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cde.ca.gov/re/sd/details.asp?cds=52345209006784&Public=Y,JUVENILE,-999,0.00287430685493,{3023AF25-0D89-42F3-8E7D-B25ED00D3BD3},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,360.553462787273,3.91512156014e-07
4653,10005257,TRINITY COUNTY JAIL,101 MEMORIAL DRIVE,WEAVERVILLE,CA,96093,-999,(530) 623-8129,COUNTY,OPEN,51,TRINITY,06105,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bscc.ca.gov/s_fsojailprofilesurvey.php,2018/02/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.trinitycounty.org/Sheriff-Department,NOT AVAILABLE,-999,0.00282987620665,{CEB6F86B-D6B0-4648-BC61-86CCFFF8657C},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,360.576567722114,3.14970103207e-07
4655,10005255,TRINITY COUNTY JUVENILE HALL,333 TOM BELL ROAD,WEAVERVILLE,CA,96093,-999,(530) 623-1204,COUNTY,OPEN,-999,TRINITY,06105,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.trinitycounty.org/index.aspx?page=78,2018/02/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.trinitycounty.org/Juvenile-Hall,JUVENILE,28,0.00237621239573,{03453183-7114-4506-9D68-1AFDB59E098C},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,295.223833716865,3.14710505781e-07
4657,10002336,TULARE COUNTY JAIL / SHERIFF,2404 WEST BURREL AVENUE,VISALIA,CA,93291,-999,(559) 636-4655,COUNTY,OPEN,269,TULARE,06107,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bscc.ca.gov/s_fsojailprofilesurvey.php,2018/02/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://tularecounty.ca.gov/sheriff/index.cfm/detentions1/detentions-operations/,NOT AVAILABLE,264,0.00246078759624,{9FC8FB94-30AE-4F71-9AA4-1AB8F1638C00},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,293.685570303872,2.38093620112e-07
4659,10002337,TULARE COUNTY ADULT PRE-TRIAL FACILITY,36650 ROAD 112,VISALIA,CA,93291,-999,(559) 735-1750,COUNTY,OPEN,345,TULARE,06107,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bscc.ca.gov/s_fsojailprofilesurvey.php,2018/02/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://tularecounty.ca.gov/sheriff/index.cfm/detentions1/detentions-operations/,MAXIMUM,230,0.00433363281175,{6B3492C3-AF19-4F8B-B695-982CC9D812A6},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,529.783872148946,8.65907087058e-07
4663,10002338,BOB WILEY DETENTION FACILITY,36712 ROAD 112,VISALIA,CA,93291,-999,(559) 735-1700,COUNTY,OPEN,677,TULARE,06107,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bscc.ca.gov/s_fsojailprofilesurvey.php,2018/02/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://tularecounty.ca.gov/sheriff/index.cfm/divisions/detentions1/detentions-operations/facilities/,NOT AVAILABLE,690,0.00766645077086,{F52EB4F6-E568-473C-BC4B-AA10D3F8BFA2},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,948.525135123465,1.78923527915e-06
4665,10002335,TULARE COUNTY JUVENILE DETENTION FACILITY,11200 AVENUE 368,VISALIA,CA,93291,-999,(559) 735-1600,COUNTY,OPEN,205,TULARE,06107,USA,922140,CORRECTIONAL INSTITUTIONS,https://tularecounty.ca.gov/probation/index.cfm/departments/juvenile-detention-facility/,2020/05/28 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://tularecounty.ca.gov/probation/index.cfm/departments/,JUVENILE,210,0.00583540037168,{E1F55533-FE40-4885-A0DA-DC9A96FDE33E},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,697.085448993681,1.67473789031e-06
4667,10002334,TULARE COUNTY PROBATION YOUTH FACILITY,11150 AVENUE 368,VISALIA,CA,93291,-999,(559) 735-1400,COUNTY,OPEN,-999,TULARE,06107,USA,922140,CORRECTIONAL INSTITUTIONS,http://tularecounty.ca.gov/probation/index.cfm/departments/,2018/02/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://tularecounty.ca.gov/probation/index.cfm/departments/,JUVENILE,120,0.00398580808345,{AB63DAA7-0AD2-4BCE-8EC0-261F18E18B64},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,486.540821854443,5.83787903813e-07
4670,10001523,TUOLUMNE COUNTY JAIL,175 YANEY AVENUE,SONORA,CA,95370,-999,(888) 243-9939,COUNTY,OPEN,145,TUOLUMNE,06109,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bscc.ca.gov/s_fsojailprofilesurvey.php,2018/02/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.tuolumnecounty.ca.gov/348/Custody-Division,NOT AVAILABLE,140,0.00175585799941,{0132B4E7-A47C-4C90-B2E8-EAE7F5D4DDB8},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,218.140717886944,1.85174830948e-07
4674,10000882,VENTURA COUNTY TODD ROAD FACILITY,600 SOUTH TODD ROAD,SANTA PAULA,CA,93060,-999,(805) 933-8501,COUNTY,OPEN,778,VENTURA,06111,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bscc.ca.gov/s_fsojailprofilesurvey.php, http://www.vcsd.org/division-detention.php",2018/02/19 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.vcsd.org/division-detention.php,NOT AVAILABLE,796,0.00973001115291,{A7B7E85D-76C4-460E-98F5-DC9EDC605F80},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1183.3751935838,2.69728177006e-06
4675,10000886,VENTURA COUNTY PRE-TRIAL DETENTION FACILITY (MAIN JAIL),800 S VICTORIA AVE,VENTURA,CA,93009,-999,(805) 654-2380,COUNTY,OPEN,785,VENTURA,06111,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bscc.ca.gov/s_fsojailprofilesurvey.php, http://www.vcsd.org/division-detention.php",2018/02/19 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.vcsd.org/division-detention.php,MEDIUM,890,0.00556045310388,{7FD2B37A-32B4-4851-92B4-F0DA0225E80E},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,663.603617750073,8.58467417192e-07
4678,10002313,YUBA COUNTY JAIL,215 5TH ST,MARYSVILLE,CA,95901,-999,(530) 749-7740,COUNTY,OPEN,339,YUBA,06115,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bscc.ca.gov/s_fsojailprofilesurvey.php, http://sheriff.co.yuba.ca.us/index.aspx",2018/02/19 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://sheriff.co.yuba.ca.us/index.aspx,NOT AVAILABLE,428,0.00411631351784,{465CB6C8-F595-4C69-89B2-4D47226603F7},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,514.35406693885,6.56303246035e-07
4680,10005278,YUBA - SUTTER COUNTY JUVENILE HALL,1023 14TH STREET,MARYSVILLE,CA,95901,-999,(530) 741-6371,COUNTY,OPEN,-999,YUBA,06115,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.co.yuba.ca.us/Departments/Probation/default.aspx,2018/02/19 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.co.yuba.ca.us/Departments/Probation/default.aspx,JUVENILE,60,0.00359404031633,{5B5BF793-68F8-4956-A922-57C03CE30370},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,450.315690104366,5.74271117051e-07
4681,10005343,TWIN PINES RANCH,49500 TWIN PINES ROAD,BANNING,CA,92220,-999,NOT AVAILABLE,COUNTY,CLOSED,0,RIVERSIDE,06065,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.pe.com/2014/07/14/banning-twin-pines-ranch-closes-after-67-years/,2014/07/14 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,NOT AVAILABLE,JUVENILE,70,0.0101396708709,{EC25DB5B-4E05-4CCB-860D-03B427B8E3D4},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,1278.20455530655,5.30587302636e-06
4832,10005261,HERLONG FCI CAMP,741-925 ACCESS RD A-25,HERLONG,CA,96113,-999,(530) 827-8000,FEDERAL,OPEN,107,LASSEN,06035,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bop.gov/about/statistics/population_statistics.jsp, http://jayhurst.net/wp-content/uploads/2013/09/16-0216_Capacities_PP80_population_report.pdf",2016/02/16 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,https://www.bop.gov/locations/,MINIMUM,128,0.00656104015068,{F0DA1EA9-8D1D-44DE-B2AD-64BA060B5530},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,821.32936729457,1.93499586913e-06
4836,10000773,CALIFORNIA CORRECTIONAL CENTER (CCC),711-045 CENTER ROAD,SUSANVILLE,CA,96127,0790,(530) 257-2181,STATE,OPEN,4336,LASSEN,06035,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,2017/10/18 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cdcr.ca.gov/Facilities_Locator/,MEDIUM,3883,0.0261588489505,{EA213597-FEEC-48BF-9CF2-1C352BE35FCC},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,3295.77172254884,1.8556639255e-05
4837,10000799,CALIFORNIA HEALTH CARE FACILITY (CHCF),7707 AUSTIN ROAD,STOCKTON,CA,95215,-999,(209) 467-2500,STATE,OPEN,2315,SAN JOAQUIN,06077,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,2017/10/18 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cdcr.ca.gov/Facilities_Locator/,NOT AVAILABLE,2951,0.0221469125299,{DDBEB160-1632-44A7-BDC5-B96096B2E8F8},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,2720.21737407758,3.22757720694e-05
4841,10001530,CALIFORNIA CORRECTIONAL INSTITUTION (CCI),24900 HWY 202,TEHACHAPI,CA,93561,-999,(661) 822-4402,STATE,OPEN,3818,KERN,06029,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html,2017/10/18 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.cdcr.ca.gov/Facilities_Locator/,MAXIMUM,2783,0.0663206619493,{64297596-5E49-4232-B479-318CB715003F},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,8011.53794415089,5.02804604859e-05
5038,10001537,EAST MESA REENTRY FACILITY,446 ALTA ROAD,SAN DIEGO,CA,92158,-999,(619) 210-0334,COUNTY,OPEN,716,SAN DIEGO,06073,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.sdsheriff.net/detentionfacilities.html,2018/02/12 00:00:00+00,IMAGERY/OTHER,2019/11/25 00:00:00+00,http://www.sdsheriff.net/detentionfacilities.html,MEDIUM,760,0.00695527031221,{0B344267-37E4-4599-B6AF-6A219CB328C3},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,843.029687855613,2.66075211968e-06
5044,10006712,STANISLAUS COUNTY PUBLIC SAFETY CENTER UNIT 1 AND UNIT 2,200 EAST HACKETT RD,MODESTO,CA,95358,-999,(209) 525-5630,COUNTY,OPEN,335,STANISLAUS,06099,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bscc.ca.gov/s_fsojailprofilesurvey.php, https://www.scsdonline.com/ad/detention-facilities.html",2018/02/16 00:00:00+00,UNVERIFIED,2019/11/25 00:00:00+00,https://www.scsdonline.com/ad/detention-facilities.html,NOT AVAILABLE,392,0.00541814504207,{2BB7AA2B-CCCF-4DB1-B8F2-9A1EF1C2873A},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,693.709837845393,1.402288587e-06
5065,10005327,VICTORVILLE JAIL,14455 CIVIC DRIVE,VICTORVILLE,CA,92392,-999,(760) 245-6215,COUNTY,NOT AVAILABLE,-999,SAN BERNARDINO,06071,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.sb-court.org/locations/victorville-district,2016/02/15 00:00:00+00,UNVERIFIED,2019/11/25 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,0.00459353200006,{B3D59C88-F008-4A16-A0C5-ED22D8745C06},2022/01/07 15:27:25+00,HostedByHIFLD,2022/01/07 15:27:25+00,HostedByHIFLD,568.389400001615,9.33365577374e-07
